"signal" "variable" "activity" "subject" "average"
"tBodyAccJerk" "std" "laying" 26 -0.329266662265537
"tBodyAccJerk" "std" "laying" 27 -0.273821006876316
"tBodyAccJerk" "std" "laying" 28 -0.364431258925926
"tBodyAccJerk" "std" "laying" 29 -0.256788732358365
"tBodyAccJerk" "std" "laying" 30 -0.388820690302564
"tBodyGyro" "mean" "walking" 1 -0.0247809434191489
"tBodyGyro" "mean" "walking" 2 -0.0213905318434783
"tBodyGyro" "mean" "walking" 3 -0.00658870855923077
"tBodyGyro" "mean" "walking" 4 -0.01257441262
"tBodyGyro" "mean" "walking" 5 -0.0144634945916667
"tBodyGyro" "mean" "walking" 6 -0.0139059859733333
"tBodyGyro" "mean" "walking" 7 -0.0191007570376389
"tBodyGyro" "mean" "walking" 8 -0.0262145804637681
"tBodyGyro" "mean" "walking" 9 -0.0009880221024
"tBodyGyro" "mean" "walking" 10 -0.0122155635432099
"tBodyGyro" "mean" "walking" 11 -0.0131176658490566
"tBodyGyro" "mean" "walking" 12 -0.0149225807647059
"tBodyGyro" "mean" "walking" 13 -0.0144793410687755
"tBodyGyro" "mean" "walking" 14 -0.00751193335802469
"tBodyGyro" "mean" "walking" 15 -0.00761872697570621
"tBodyGyro" "mean" "walking" 16 -0.00636010549516908
"tBodyGyro" "mean" "walking" 17 -0.00782279060052083
"tBodyGyro" "mean" "walking" 18 -0.00569042879122807
"tBodyGyro" "mean" "walking" 19 0.00782071838917808
"tBodyGyro" "mean" "walking" 20 -0.012395549949495
"tBodyGyro" "mean" "walking" 21 -0.000682142703552941
"tBodyGyro" "mean" "walking" 22 -0.0116540448048387
"tBodyGyro" "mean" "walking" 23 -0.0170411935426471
"tBodyGyro" "mean" "walking" 24 -0.0101974028705882
"tBodyGyro" "mean" "walking" 25 -0.00824236376923077
"tBodyGyro" "mean" "walking" 26 -0.0166585493760684
"tBodyGyro" "mean" "walking" 27 -0.0111807885114286
"tBodyGyro" "mean" "walking" 28 -0.00475692889907407
"tBodyGyro" "mean" "walking" 29 -0.01848576051
"tBodyGyro" "mean" "walking" 30 -0.0133319822607527
"tBodyGyro" "mean" "walking_upstairs" 1 0.0225500727313333
"tBodyGyro" "mean" "walking_upstairs" 2 0.00486847159027778
"tBodyGyro" "mean" "walking_upstairs" 3 0.0151105970454301
"tBodyGyro" "mean" "walking_upstairs" 4 0.0224920075148148
"tBodyGyro" "mean" "walking_upstairs" 5 0.0193766353255769
"tBodyGyro" "mean" "walking_upstairs" 6 0.0213077468385965
"tBodyGyro" "mean" "walking_upstairs" 7 0.00649597186019231
"tBodyGyro" "mean" "walking_upstairs" 8 0.0181348351932099
"tBodyGyro" "mean" "walking_upstairs" 9 -0.0237533150986667
"tBodyGyro" "mean" "walking_upstairs" 10 0.0027106584854023
"tBodyGyro" "mean" "walking_upstairs" 11 0.0304282140311111
"tBodyGyro" "mean" "walking_upstairs" 12 0.0156611440616667
"tBodyGyro" "mean" "walking_upstairs" 13 0.00381948165490323
"tBodyGyro" "mean" "walking_upstairs" 14 0.00025082076875817
"tBodyGyro" "mean" "walking_upstairs" 15 0.0115505746060185
"tBodyGyro" "mean" "walking_upstairs" 16 -0.0110695222095238
"tBodyGyro" "mean" "walking_upstairs" 17 -0.00216439188499531
"tBodyGyro" "mean" "walking_upstairs" 18 -0.00505223889333333
"tBodyGyro" "mean" "walking_upstairs" 19 -0.00595498691021847
"tBodyGyro" "mean" "walking_upstairs" 20 0.00167139523088235
"tBodyGyro" "mean" "walking_upstairs" 21 -0.0154074845185185
"tBodyGyro" "mean" "walking_upstairs" 22 0.0105334768189815
"tBodyGyro" "mean" "walking_upstairs" 23 -0.00177143158601852
"tBodyGyro" "mean" "walking_upstairs" 24 0.000602982675925927
"tBodyGyro" "mean" "walking_upstairs" 25 0.0239352444821918
"tBodyGyro" "mean" "walking_upstairs" 26 0.0150159324982456
"tBodyGyro" "mean" "walking_upstairs" 27 0.00113722373882883
"tBodyGyro" "mean" "walking_upstairs" 28 -0.00707910543666667
"tBodyGyro" "mean" "walking_upstairs" 29 0.00846747849033816
"tBodyGyro" "mean" "walking_upstairs" 30 -0.00302721357142857
"tBodyGyro" "mean" "walking_downstairs" 1 -0.00286140159301887
"tBodyGyro" "mean" "walking_downstairs" 2 -0.00602229192746914
"tBodyGyro" "mean" "walking_downstairs" 3 -0.00554886449781421
"tBodyGyro" "mean" "walking_downstairs" 4 -0.00563538059047619
"tBodyGyro" "mean" "walking_downstairs" 5 -0.00472137295755952
"tBodyGyro" "mean" "walking_downstairs" 6 -0.00349826745672515
"tBodyGyro" "mean" "walking_downstairs" 7 -0.00716245517918239
"tBodyGyro" "mean" "walking_downstairs" 8 0.00456998193271605
"tBodyGyro" "mean" "walking_downstairs" 9 0.00308254619340741
"tBodyGyro" "mean" "walking_downstairs" 10 -0.00420530683833333
"tBodyGyro" "mean" "walking_downstairs" 11 -0.00826727824113475
"tBodyGyro" "mean" "walking_downstairs" 12 -0.00858486625956284
"tBodyGyro" "mean" "walking_downstairs" 13 -0.00646616464479532
"tBodyGyro" "mean" "walking_downstairs" 14 0.000382684450277778
"tBodyGyro" "mean" "walking_downstairs" 15 -0.00533747802169811
"tBodyGyro" "mean" "walking_downstairs" 16 -0.00395573051068376
"tBodyGyro" "mean" "walking_downstairs" 17 -0.00532157313811966
"tBodyGyro" "mean" "walking_downstairs" 18 -0.00516475670547945
"tBodyGyro" "mean" "walking_downstairs" 19 -0.00572717957753425
"tBodyGyro" "mean" "walking_downstairs" 20 -0.00553241748173516
"tBodyGyro" "mean" "walking_downstairs" 21 -0.00216614987913858
"tBodyGyro" "mean" "walking_downstairs" 22 -0.00772676290740741
"tBodyGyro" "mean" "walking_downstairs" 23 -0.00542578464098039
"tBodyGyro" "mean" "walking_downstairs" 24 -0.00666373455024155
"tBodyGyro" "mean" "walking_downstairs" 25 -0.00313793886981982
"tBodyGyro" "mean" "walking_downstairs" 26 -0.00666749397477477
"tBodyGyro" "mean" "walking_downstairs" 27 -0.00751820921875
"tBodyGyro" "mean" "walking_downstairs" 28 -0.00423700264966245
"tBodyGyro" "mean" "walking_downstairs" 29 -0.00565174946564103
"tBodyGyro" "mean" "walking_downstairs" 30 -0.0047986053661017
"tBodyGyro" "mean" "sitting" 1 -0.019087029645283
"tBodyGyro" "mean" "sitting" 2 -0.00698072367708333
"tBodyGyro" "mean" "sitting" 3 -0.0151723350016949
"tBodyGyro" "mean" "sitting" 4 0.012603578624359
"tBodyGyro" "mean" "sitting" 5 -0.0117440525680851
"tBodyGyro" "mean" "sitting" 6 -0.0207384929561438
"tBodyGyro" "mean" "sitting" 7 -0.000677552083202615
"tBodyGyro" "mean" "sitting" 8 -0.0279851609056911
"tBodyGyro" "mean" "sitting" 9 -0.0198437850111565
"tBodyGyro" "mean" "sitting" 10 0.021950371164539
"tBodyGyro" "mean" "sitting" 11 -0.0249928043487654
"tBodyGyro" "mean" "sitting" 12 -0.0148175287782051
"tBodyGyro" "mean" "sitting" 13 -0.00593150996424242
"tBodyGyro" "mean" "sitting" 14 -0.0287511967358025
"tBodyGyro" "mean" "sitting" 15 0.00892695405715278
"tBodyGyro" "mean" "sitting" 16 0.00514477620653595
"tBodyGyro" "mean" "sitting" 17 -0.00972583848734722
"tBodyGyro" "mean" "sitting" 18 -0.00300270854827586
"tBodyGyro" "mean" "sitting" 19 -0.0319646200041667
"tBodyGyro" "mean" "sitting" 20 -0.0166765656712418
"tBodyGyro" "mean" "sitting" 21 -0.0328273467092199
"tBodyGyro" "mean" "sitting" 22 -0.0102478940598413
"tBodyGyro" "mean" "sitting" 23 -0.0161087055921569
"tBodyGyro" "mean" "sitting" 24 0.00240416673446328
"tBodyGyro" "mean" "sitting" 25 0.0152657575929744
"tBodyGyro" "mean" "sitting" 26 -0.00613645521939394
"tBodyGyro" "mean" "sitting" 27 0.0160734536709804
"tBodyGyro" "mean" "sitting" 28 -0.00147229575228758
"tBodyGyro" "mean" "sitting" 29 0.00876754881285714
"tBodyGyro" "mean" "sitting" 30 -1.68206359999983e-05
"tBodyGyro" "mean" "standing" 1 -0.0119767683721088
"tBodyGyro" "mean" "standing" 2 -0.00786561209503546
"tBodyGyro" "mean" "standing" 3 -0.00722744749795918
"tBodyGyro" "mean" "standing" 4 -0.0379924894288889
"tBodyGyro" "mean" "standing" 5 -0.0194730569425532
"tBodyGyro" "mean" "standing" 6 -0.0144202350367361
"tBodyGyro" "mean" "standing" 7 -0.0127441015084397
"tBodyGyro" "mean" "standing" 8 -0.0190405960518421
"tBodyGyro" "mean" "standing" 9 -0.0153645949103175
"tBodyGyro" "mean" "standing" 10 -0.053046254854386
"tBodyGyro" "mean" "standing" 11 -0.0312739254036232
"tBodyGyro" "mean" "standing" 12 -0.0219072452826087
"tBodyGyro" "mean" "standing" 13 -0.0117028446721277
"tBodyGyro" "mean" "standing" 14 -0.0246341174948148
"tBodyGyro" "mean" "standing" 15 -0.0333728020242063
"tBodyGyro" "mean" "standing" 16 -0.00242137466808511
"tBodyGyro" "mean" "standing" 17 -0.013152160761087
"tBodyGyro" "mean" "standing" 18 -0.00750971030963636
"tBodyGyro" "mean" "standing" 19 -0.00478072027777778
"tBodyGyro" "mean" "standing" 20 0.00214502416488889
"tBodyGyro" "mean" "standing" 21 0.0128121758162963
"tBodyGyro" "mean" "standing" 22 -0.0325352302805556
"tBodyGyro" "mean" "standing" 23 -0.0159235052419753
"tBodyGyro" "mean" "standing" 24 -0.00965442499272727
"tBodyGyro" "mean" "standing" 25 -1.6307623448276e-05
"tBodyGyro" "mean" "standing" 26 -0.00963767094993333
"tBodyGyro" "mean" "standing" 27 -0.00781489445022727
"tBodyGyro" "mean" "standing" 28 0.00154391965007971
"tBodyGyro" "mean" "standing" 29 -0.0134309295395486
"tBodyGyro" "mean" "standing" 30 -0.0180978638882258
"tBodyGyro" "mean" "laying" 1 -0.00880539747778947
"tBodyGyro" "mean" "laying" 2 -0.00614346136920904
"tBodyGyro" "mean" "laying" 3 -0.00740233957011494
"tBodyGyro" "mean" "laying" 4 -0.00797368917205556
"tBodyGyro" "mean" "laying" 5 -0.0121206550127381
"tBodyGyro" "mean" "laying" 6 -0.00535832843918129
"tBodyGyro" "mean" "laying" 7 -0.00577085339847953
"tBodyGyro" "mean" "laying" 8 -0.00710572539
"tBodyGyro" "mean" "laying" 9 -0.0105887170102564
"tBodyGyro" "mean" "laying" 10 0.00913499745381761
"tBodyGyro" "mean" "laying" 11 -0.00960964914014407
"tBodyGyro" "mean" "laying" 12 -0.0129896221318
"tBodyGyro" "mean" "laying" 13 -0.00628248320374269
"tBodyGyro" "mean" "laying" 14 -0.0117075212188701
"tBodyGyro" "mean" "laying" 15 -0.010827560331358
"tBodyGyro" "mean" "laying" 16 -0.000967562223790849
"tBodyGyro" "mean" "laying" 17 -0.00582890796612022
"tBodyGyro" "mean" "laying" 18 -0.00228028947922619
"tBodyGyro" "mean" "laying" 19 -0.0076144443900641
"tBodyGyro" "mean" "laying" 20 -0.00412649476039216
"tBodyGyro" "mean" "laying" 21 -0.00219673012487179
"tBodyGyro" "mean" "laying" 22 -0.00592808553188406
"tBodyGyro" "mean" "laying" 23 -0.00647834282627119
"tBodyGyro" "mean" "laying" 24 -0.00771854767643678
"tBodyGyro" "mean" "laying" 25 -0.0036401568840991
"tBodyGyro" "mean" "laying" 26 -0.000794899918644068
"tBodyGyro" "mean" "laying" 27 -0.00128514110280702
"tBodyGyro" "mean" "laying" 28 -0.00237083791216049
"tBodyGyro" "mean" "laying" 29 -0.00141053706924528
"tBodyGyro" "mean" "laying" 30 -0.00897026813128205
"tBodyGyro" "std" "walking" 1 -0.961703699787234
"tBodyGyro" "std" "walking" 2 -0.974821754492754
"tBodyGyro" "std" "walking" 3 -0.945567683397436
"tBodyGyro" "std" "walking" 4 -0.9521907134
"tBodyGyro" "std" "walking" 5 -0.952309163409091
"tBodyGyro" "std" "walking" 6 -0.947059692484848
"tBodyGyro" "std" "walking" 7 -0.941005499444444
"tBodyGyro" "std" "walking" 8 -0.971882766014493
"tBodyGyro" "std" "walking" 9 -0.9361283698
"tBodyGyro" "std" "walking" 10 -0.977897454691358
"tBodyGyro" "std" "walking" 11 -0.974419421383648
"tBodyGyro" "std" "walking" 12 -0.962158337581699
"tBodyGyro" "std" "walking" 13 -0.97746971122449
"tBodyGyro" "std" "walking" 14 -0.965260852222222
"tBodyGyro" "std" "walking" 15 -0.975763812542373
"tBodyGyro" "std" "walking" 16 -0.966553933381643
"tBodyGyro" "std" "walking" 17 -0.985157410833333
"tBodyGyro" "std" "walking" 18 -0.986745266081871
"tBodyGyro" "std" "walking" 19 -0.969992864246575
"tBodyGyro" "std" "walking" 20 -0.960728443080808
"tBodyGyro" "std" "walking" 21 -0.980587882392157
"tBodyGyro" "std" "walking" 22 -0.959258022903226
"tBodyGyro" "std" "walking" 23 -0.962730630931373
"tBodyGyro" "std" "walking" 24 -0.979114435980392
"tBodyGyro" "std" "walking" 25 -0.981246214871795
"tBodyGyro" "std" "walking" 26 -0.976971284145299
"tBodyGyro" "std" "walking" 27 -0.982091066809524
"tBodyGyro" "std" "walking" 28 -0.964207097314815
"tBodyGyro" "std" "walking" 29 -0.983246905388889
"tBodyGyro" "std" "walking" 30 -0.973221144086022
"tBodyGyro" "std" "walking_upstairs" 1 -0.910972990206667
"tBodyGyro" "std" "walking_upstairs" 2 -0.976957800763889
"tBodyGyro" "std" "walking_upstairs" 3 -0.971774671612903
"tBodyGyro" "std" "walking_upstairs" 4 -0.965428489691358
"tBodyGyro" "std" "walking_upstairs" 5 -0.972503284679487
"tBodyGyro" "std" "walking_upstairs" 6 -0.946051684385965
"tBodyGyro" "std" "walking_upstairs" 7 -0.953497882820513
"tBodyGyro" "std" "walking_upstairs" 8 -0.961611052654321
"tBodyGyro" "std" "walking_upstairs" 9 -0.943486803866667
"tBodyGyro" "std" "walking_upstairs" 10 -0.962438001609195
"tBodyGyro" "std" "walking_upstairs" 11 -0.974392320467836
"tBodyGyro" "std" "walking_upstairs" 12 -0.956707359333333
"tBodyGyro" "std" "walking_upstairs" 13 -0.967399534677419
"tBodyGyro" "std" "walking_upstairs" 14 -0.947339253660131
"tBodyGyro" "std" "walking_upstairs" 15 -0.958282548055556
"tBodyGyro" "std" "walking_upstairs" 16 -0.977513256238095
"tBodyGyro" "std" "walking_upstairs" 17 -0.974526056431925
"tBodyGyro" "std" "walking_upstairs" 18 -0.987394619076923
"tBodyGyro" "std" "walking_upstairs" 19 -0.972724280321285
"tBodyGyro" "std" "walking_upstairs" 20 -0.976609739362745
"tBodyGyro" "std" "walking_upstairs" 21 -0.969634793296296
"tBodyGyro" "std" "walking_upstairs" 22 -0.950592913009259
"tBodyGyro" "std" "walking_upstairs" 23 -0.974988256666667
"tBodyGyro" "std" "walking_upstairs" 24 -0.974884210787037
"tBodyGyro" "std" "walking_upstairs" 25 -0.912442811004566
"tBodyGyro" "std" "walking_upstairs" 26 -0.979652038114035
"tBodyGyro" "std" "walking_upstairs" 27 -0.983833229054054
"tBodyGyro" "std" "walking_upstairs" 28 -0.959198218375
"tBodyGyro" "std" "walking_upstairs" 29 -0.987340722850242
"tBodyGyro" "std" "walking_upstairs" 30 -0.969531217190476
"tBodyGyro" "std" "walking_downstairs" 1 -0.985190671194969
"tBodyGyro" "std" "walking_downstairs" 2 -0.969765776049383
"tBodyGyro" "std" "walking_downstairs" 3 -0.913538309071038
"tBodyGyro" "std" "walking_downstairs" 4 -0.922970053333333
"tBodyGyro" "std" "walking_downstairs" 5 -0.917201627380952
"tBodyGyro" "std" "walking_downstairs" 6 -0.945943346959064
"tBodyGyro" "std" "walking_downstairs" 7 -0.948841803836478
"tBodyGyro" "std" "walking_downstairs" 8 -0.972176582592593
"tBodyGyro" "std" "walking_downstairs" 9 -0.935975663259259
"tBodyGyro" "std" "walking_downstairs" 10 -0.94747910719697
"tBodyGyro" "std" "walking_downstairs" 11 -0.985029877163121
"tBodyGyro" "std" "walking_downstairs" 12 -0.925163072295082
"tBodyGyro" "std" "walking_downstairs" 13 -0.966911915964912
"tBodyGyro" "std" "walking_downstairs" 14 -0.951320505555556
"tBodyGyro" "std" "walking_downstairs" 15 -0.96243014427673
"tBodyGyro" "std" "walking_downstairs" 16 -0.978622463760684
"tBodyGyro" "std" "walking_downstairs" 17 -0.984010870299145
"tBodyGyro" "std" "walking_downstairs" 18 -0.971830595525114
"tBodyGyro" "std" "walking_downstairs" 19 -0.958806764657534
"tBodyGyro" "std" "walking_downstairs" 20 -0.899335479360731
"tBodyGyro" "std" "walking_downstairs" 21 -0.959273580262172
"tBodyGyro" "std" "walking_downstairs" 22 -0.947711408835979
"tBodyGyro" "std" "walking_downstairs" 23 -0.950825230196078
"tBodyGyro" "std" "walking_downstairs" 24 -0.965998619033816
"tBodyGyro" "std" "walking_downstairs" 25 -0.973309727162162
"tBodyGyro" "std" "walking_downstairs" 26 -0.977028204864865
"tBodyGyro" "std" "walking_downstairs" 27 -0.977894268541667
"tBodyGyro" "std" "walking_downstairs" 28 -0.916509998481013
"tBodyGyro" "std" "walking_downstairs" 29 -0.983909446461538
"tBodyGyro" "std" "walking_downstairs" 30 -0.92764953819209
"tBodyGyro" "std" "sitting" 1 -0.349311531878616
"tBodyGyro" "std" "sitting" 2 -0.356515729101389
"tBodyGyro" "std" "sitting" 3 -0.510369804514124
"tBodyGyro" "std" "sitting" 4 -0.455475886794872
"tBodyGyro" "std" "sitting" 5 -0.383046473950355
"tBodyGyro" "std" "sitting" 6 -0.273891268976471
"tBodyGyro" "std" "sitting" 7 -0.428610036352941
"tBodyGyro" "std" "sitting" 8 -0.0321999919747967
"tBodyGyro" "std" "sitting" 9 -0.294337393250884
"tBodyGyro" "std" "sitting" 10 -0.195957191183688
"tBodyGyro" "std" "sitting" 11 -0.492678340493827
"tBodyGyro" "std" "sitting" 12 -0.466407900185897
"tBodyGyro" "std" "sitting" 13 -0.385481322824242
"tBodyGyro" "std" "sitting" 14 0.195703731671605
"tBodyGyro" "std" "sitting" 15 -0.407616832741667
"tBodyGyro" "std" "sitting" 16 -0.486498410156863
"tBodyGyro" "std" "sitting" 17 -0.408003069550694
"tBodyGyro" "std" "sitting" 18 -0.511686906436782
"tBodyGyro" "std" "sitting" 19 -0.229850143641667
"tBodyGyro" "std" "sitting" 20 -0.13776800743719
"tBodyGyro" "std" "sitting" 21 -0.314443572750496
"tBodyGyro" "std" "sitting" 22 -0.316222559693651
"tBodyGyro" "std" "sitting" 23 -0.292025517727451
"tBodyGyro" "std" "sitting" 24 -0.473518939062147
"tBodyGyro" "std" "sitting" 25 -0.495626929184615
"tBodyGyro" "std" "sitting" 26 -0.487486520381818
"tBodyGyro" "std" "sitting" 27 -0.440129530169935
"tBodyGyro" "std" "sitting" 28 -0.39581485401634
"tBodyGyro" "std" "sitting" 29 -0.217536522778912
"tBodyGyro" "std" "sitting" 30 -0.263153083990769
"tBodyGyro" "std" "standing" 1 -0.236360730706803
"tBodyGyro" "std" "standing" 2 -0.33864892098156
"tBodyGyro" "std" "standing" 3 -0.41690052317483
"tBodyGyro" "std" "standing" 4 -0.522726344281481
"tBodyGyro" "std" "standing" 5 -0.365883345468085
"tBodyGyro" "std" "standing" 6 -0.160537738751389
"tBodyGyro" "std" "standing" 7 -0.367140549198582
"tBodyGyro" "std" "standing" 8 -0.12122766915614
"tBodyGyro" "std" "standing" 9 -0.338959860429048
"tBodyGyro" "std" "standing" 10 -0.217151695329825
"tBodyGyro" "std" "standing" 11 -0.396313445976087
"tBodyGyro" "std" "standing" 12 -0.39207916212029
"tBodyGyro" "std" "standing" 13 -0.312878801829787
"tBodyGyro" "std" "standing" 14 0.0195457270207407
"tBodyGyro" "std" "standing" 15 -0.314182923880952
"tBodyGyro" "std" "standing" 16 -0.475718036879433
"tBodyGyro" "std" "standing" 17 -0.432727280934783
"tBodyGyro" "std" "standing" 18 -0.534454026745455
"tBodyGyro" "std" "standing" 19 0.0948545492991453
"tBodyGyro" "std" "standing" 20 -0.0640034051333333
"tBodyGyro" "std" "standing" 21 -0.381880529888889
"tBodyGyro" "std" "standing" 22 -0.356023452739815
"tBodyGyro" "std" "standing" 23 -0.13700332291358
"tBodyGyro" "std" "standing" 24 -0.469223278951515
"tBodyGyro" "std" "standing" 25 -0.418661041241379
"tBodyGyro" "std" "standing" 26 -0.378923734686667
"tBodyGyro" "std" "standing" 27 -0.367794144575758
"tBodyGyro" "std" "standing" 28 -0.278166674714493
"tBodyGyro" "std" "standing" 29 -0.327886670211111
"tBodyGyro" "std" "standing" 30 -0.282228646696237
"tBodyGyro" "std" "laying" 1 -0.290803294675965
"tBodyGyro" "std" "laying" 2 -0.527029819548023
"tBodyGyro" "std" "laying" 3 -0.537453077298851
"tBodyGyro" "std" "laying" 4 -0.609639659277778
"tBodyGyro" "std" "laying" 5 -0.438066714285714
"tBodyGyro" "std" "laying" 6 -0.386954185087719
"tBodyGyro" "std" "laying" 7 -0.376808452578947
"tBodyGyro" "std" "laying" 8 -0.162217260059028
"tBodyGyro" "std" "laying" 9 -0.402967065320513
"tBodyGyro" "std" "laying" 10 -0.279861220855346
"tBodyGyro" "std" "laying" 11 -0.510050140225989
"tBodyGyro" "std" "laying" 12 -0.448611718346667
"tBodyGyro" "std" "laying" 13 -0.343151137532164
"tBodyGyro" "std" "laying" 14 -0.247106094278249
"tBodyGyro" "std" "laying" 15 -0.412340761111111
"tBodyGyro" "std" "laying" 16 -0.544085003921569
"tBodyGyro" "std" "laying" 17 -0.440263617431694
"tBodyGyro" "std" "laying" 18 -0.570762840654762
"tBodyGyro" "std" "laying" 19 -0.081681630371859
"tBodyGyro" "std" "laying" 20 -0.104285643236601
"tBodyGyro" "std" "laying" 21 -0.380666933333333
"tBodyGyro" "std" "laying" 22 -0.31876649584058
"tBodyGyro" "std" "laying" 23 -0.148166769137853
"tBodyGyro" "std" "laying" 24 -0.487972552241379
"tBodyGyro" "std" "laying" 25 -0.52265536554054
"tBodyGyro" "std" "laying" 26 -0.474390072881356
"tBodyGyro" "std" "laying" 27 -0.462281905263158
"tBodyGyro" "std" "laying" 28 -0.41469467178642
"tBodyGyro" "std" "laying" 29 -0.403634582880503
"tBodyGyro" "std" "laying" 30 -0.188162489118974
"tBodyGyroJerk" "mean" "walking" 1 -0.0601979400496454
"tBodyGyroJerk" "mean" "walking" 2 -0.0595927136152174
"tBodyGyroJerk" "mean" "walking" 3 -0.0662349579690385
"tBodyGyroJerk" "mean" "walking" 4 -0.0625981031344
"tBodyGyroJerk" "mean" "walking" 5 -0.0610721793878788
"tBodyGyroJerk" "mean" "walking" 6 -0.0578728178455758
"tBodyGyroJerk" "mean" "walking" 7 -0.0596388926416667
"tBodyGyroJerk" "mean" "walking" 8 -0.0590518753768116
"tBodyGyroJerk" "mean" "walking" 9 -0.064191914022
"tBodyGyroJerk" "mean" "walking" 10 -0.0610727827479012
"tBodyGyroJerk" "mean" "walking" 11 -0.0615543997660377
"tBodyGyroJerk" "mean" "walking" 12 -0.061471168530719
"tBodyGyroJerk" "mean" "walking" 13 -0.0611895655163265
"tBodyGyroJerk" "mean" "walking" 14 -0.0625437827364198
"tBodyGyroJerk" "mean" "walking" 15 -0.062462206150226
"tBodyGyroJerk" "mean" "walking" 16 -0.0665315024821256
"tBodyGyroJerk" "mean" "walking" 17 -0.0621504804115625
"tBodyGyroJerk" "mean" "walking" 18 -0.0624959743321637
"tBodyGyroJerk" "mean" "walking" 19 -0.0675277737945205
"tBodyGyroJerk" "mean" "walking" 20 -0.0611035069833333
"tBodyGyroJerk" "mean" "walking" 21 -0.064301368569702
"tBodyGyroJerk" "mean" "walking" 22 -0.0642365657123656
"tBodyGyroJerk" "mean" "walking" 23 -0.0629195278068627
"tBodyGyroJerk" "mean" "walking" 24 -0.0624639523210784
"tBodyGyroJerk" "mean" "walking" 25 -0.061401614894359
"tBodyGyroJerk" "mean" "walking" 26 -0.0616848526699914
"tBodyGyroJerk" "mean" "walking" 27 -0.0617310057857143
"tBodyGyroJerk" "mean" "walking" 28 -0.0646986068134259
"tBodyGyroJerk" "mean" "walking" 29 -0.0607888135877778
"tBodyGyroJerk" "mean" "walking" 30 -0.0616280952744086
"tBodyGyroJerk" "mean" "walking_upstairs" 1 -0.074279452394
"tBodyGyroJerk" "mean" "walking_upstairs" 2 -0.0693371513
"tBodyGyroJerk" "mean" "walking_upstairs" 3 -0.0692518484569892
"tBodyGyroJerk" "mean" "walking_upstairs" 4 -0.0714528499135803
"tBodyGyroJerk" "mean" "walking_upstairs" 5 -0.0711299287596154
"tBodyGyroJerk" "mean" "walking_upstairs" 6 -0.0751517293389474
"tBodyGyroJerk" "mean" "walking_upstairs" 7 -0.0696747218429487
"tBodyGyroJerk" "mean" "walking_upstairs" 8 -0.0716102810932099
"tBodyGyroJerk" "mean" "walking_upstairs" 9 -0.0627826614226667
"tBodyGyroJerk" "mean" "walking_upstairs" 10 -0.0660875125770115
"tBodyGyroJerk" "mean" "walking_upstairs" 11 -0.0700774645906433
"tBodyGyroJerk" "mean" "walking_upstairs" 12 -0.0693328870272222
"tBodyGyroJerk" "mean" "walking_upstairs" 13 -0.0694956719424731
"tBodyGyroJerk" "mean" "walking_upstairs" 14 -0.0664438545476405
"tBodyGyroJerk" "mean" "walking_upstairs" 15 -0.0687626888916667
"tBodyGyroJerk" "mean" "walking_upstairs" 16 -0.0648873827671429
"tBodyGyroJerk" "mean" "walking_upstairs" 17 -0.0662461943286385
"tBodyGyroJerk" "mean" "walking_upstairs" 18 -0.0661243471589744
"tBodyGyroJerk" "mean" "walking_upstairs" 19 -0.0642218780583534
"tBodyGyroJerk" "mean" "walking_upstairs" 20 -0.0664274780735294
"tBodyGyroJerk" "mean" "walking_upstairs" 21 -0.0637264034892593
"tBodyGyroJerk" "mean" "walking_upstairs" 22 -0.0693616740355556
"tBodyGyroJerk" "mean" "walking_upstairs" 23 -0.0671563534958333
"tBodyGyroJerk" "mean" "walking_upstairs" 24 -0.0678192924583333
"tBodyGyroJerk" "mean" "walking_upstairs" 25 -0.0680037003636986
"tBodyGyroJerk" "mean" "walking_upstairs" 26 -0.070396749495614
"tBodyGyroJerk" "mean" "walking_upstairs" 27 -0.0672153654445045
"tBodyGyroJerk" "mean" "walking_upstairs" 28 -0.0645209411658333
"tBodyGyroJerk" "mean" "walking_upstairs" 29 -0.0685525947294686
"tBodyGyroJerk" "mean" "walking_upstairs" 30 -0.0667795407890476
"tBodyGyroJerk" "mean" "walking_downstairs" 1 -0.0642075157899371
"tBodyGyroJerk" "mean" "walking_downstairs" 2 -0.0674860197895062
"tBodyGyroJerk" "mean" "walking_downstairs" 3 -0.0627950198786885
"tBodyGyroJerk" "mean" "walking_downstairs" 4 -0.066086321355119
"tBodyGyroJerk" "mean" "walking_downstairs" 5 -0.0581193131160714
"tBodyGyroJerk" "mean" "walking_downstairs" 6 -0.0656061945426901
"tBodyGyroJerk" "mean" "walking_downstairs" 7 -0.0619909096509434
"tBodyGyroJerk" "mean" "walking_downstairs" 8 -0.0647083223308642
"tBodyGyroJerk" "mean" "walking_downstairs" 9 -0.0651306581940741
"tBodyGyroJerk" "mean" "walking_downstairs" 10 -0.0667764626530303
"tBodyGyroJerk" "mean" "walking_downstairs" 11 -0.0638639484042553
"tBodyGyroJerk" "mean" "walking_downstairs" 12 -0.0622921658590164
"tBodyGyroJerk" "mean" "walking_downstairs" 13 -0.0644444448567252
"tBodyGyroJerk" "mean" "walking_downstairs" 14 -0.0655439186377222
"tBodyGyroJerk" "mean" "walking_downstairs" 15 -0.065829310872956
"tBodyGyroJerk" "mean" "walking_downstairs" 16 -0.0656796953948718
"tBodyGyroJerk" "mean" "walking_downstairs" 17 -0.0654580590470085
